trialnumber,blocknumber,trialtype,condition,RDK2display,cue,freq_attended,cue_onset_fr,cue_onset_t_est,cue_onset_t_meas,precue_frames,precue_times,postcue_frames,postcue_times,retention_frames,retention_times,eventtype,eventRDK,eventfreq,precue_eventnum,precue_eventid,precue_eventtype,precue_event_onset_fr,precue_event_onset_t_est,triggernum_cue,triggernum_retent,triggernum_event,event_response_type,event_response_RT,precue_event_response_type,precue_event_response_RT,triggernum_precue_event,participant,relevantcol,con1label,con2label,con3label
259,9,1,6,[1 4],2,20,865,1802.08333333333,NaN,864,1.8,912,1.9,480,1,1,4,26,0,NaN,NaN,NaN,NaN,60,61,65,hit,484.224367141724,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
260,9,1,1,[1 3 4 6],1,23,961,2002.08333333333,NaN,960,2,768,1.6,480,1,1,1,23,0,NaN,NaN,NaN,NaN,10,11,15,hit,816.541337966919,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t3d,cue_left,3t_3d
261,9,1,4,[1 2 4 5],2,20,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,2,5,17,0,NaN,NaN,NaN,NaN,40,41,46,hit,799.428033828735,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
262,9,1,6,[1 4],2,20,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,4,26,0,NaN,NaN,NaN,NaN,60,61,65,hit,426.441144943237,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
263,9,2,5,[1 4],1,23,865,1802.08333333333,NaN,864,1.8,672,1.4,480,1,2,1,23,0,NaN,NaN,NaN,NaN,50,51,56,hit,659.009742736816,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
264,9,1,5,[1 4],1,23,865,1802.08333333333,NaN,864,1.8,816,1.7,480,1,1,1,23,1,2,2,528,1.1,50,51,55,hit,409.924268722534,hit,683.901453018189,82,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
265,9,1,6,[1 4],2,20,913,1902.08333333333,NaN,912,1.9,960,2,480,1,2,4,26,0,NaN,NaN,NaN,NaN,60,61,66,hit,545.105075836182,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
266,9,1,5,[1 4],1,23,769,1602.08333333333,NaN,768,1.6,720,1.5,480,1,2,1,23,1,2,2,432,0.9,50,51,56,hit,510.347509384155,hit,540.521240234375,82,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
267,9,2,2,[1 3 4 6],2,20,865,1802.08333333333,NaN,864,1.8,576,1.2,480,1,1,4,26,1,2,2,432,0.9,20,21,25,error,403.619289398193,hit,456.573581695557,82,Pilot_Christian_VP97,blue,cue_right_3t3d,cue_right,3t_3d
268,9,1,4,[1 2 4 5],2,20,913,1902.08333333333,NaN,912,1.9,720,1.5,480,1,2,4,26,0,NaN,NaN,NaN,NaN,40,41,46,hit,617.880439758301,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
269,9,1,1,[1 3 4 6],1,23,817,1702.08333333333,NaN,816,1.7,720,1.5,480,1,2,1,23,0,NaN,NaN,NaN,NaN,10,11,16,hit,599.765110015869,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t3d,cue_left,3t_3d
270,9,1,5,[1 4],1,23,721,1502.08333333333,NaN,720,1.5,768,1.6,480,1,2,1,23,1,2,2,240,0.5,50,51,56,hit,584.621572494507,hit,551.720857620239,82,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
271,10,2,3,[1 2 4 5],1,23,817,1702.08333333333,NaN,816,1.7,672,1.4,480,1,1,2,20,1,4,2,240,0.5,30,31,35,hit,772.056245803833,hit,601.93657875061,82,Pilot_Christian_VP97,blue,cue_left_6t,cue_left,6t
272,10,1,2,[1 3 4 6],2,20,913,1902.08333333333,NaN,912,1.9,720,1.5,480,1,1,4,26,1,3,1,576,1.2,20,21,25,hit,563.861465454102,hit,758.849191665649,81,Pilot_Christian_VP97,blue,cue_right_3t3d,cue_right,3t_3d
273,10,2,4,[1 2 4 5],2,20,817,1702.08333333333,NaN,816,1.7,432,0.9,480,1,1,4,26,0,NaN,NaN,NaN,NaN,40,41,45,hit,1152.94518470764,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
274,10,1,6,[1 4],2,20,721,1502.08333333333,NaN,720,1.5,960,2,480,1,2,4,26,1,2,2,192,0.4,60,61,66,hit,717.721939086914,hit,509.715414047241,82,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
275,10,2,1,[1 3 4 6],1,23,817,1702.08333333333,NaN,816,1.7,624,1.3,480,1,1,1,23,0,NaN,NaN,NaN,NaN,10,11,15,hit,417.379856109619,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t3d,cue_left,3t_3d
276,10,1,4,[1 2 4 5],2,20,769,1602.08333333333,NaN,768,1.6,912,1.9,480,1,1,4,26,1,3,1,144,0.3,40,41,45,hit,570.414543151855,hit,556.467485427856,81,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
277,10,1,2,[1 3 4 6],2,20,817,1702.08333333333,NaN,816,1.7,960,2,480,1,1,4,26,0,NaN,NaN,NaN,NaN,20,21,25,hit,526.167917251587,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t3d,cue_right,3t_3d
278,10,1,3,[1 2 4 5],1,23,865,1802.08333333333,NaN,864,1.8,912,1.9,480,1,1,1,23,0,NaN,NaN,NaN,NaN,30,31,35,hit,680.762815475464,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_6t,cue_left,6t
279,10,2,2,[1 3 4 6],2,20,865,1802.08333333333,NaN,864,1.8,432,0.9,480,1,2,4,26,0,NaN,NaN,NaN,NaN,20,21,26,hit,637.372779846191,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t3d,cue_right,3t_3d
280,10,1,6,[1 4],2,20,817,1702.08333333333,NaN,816,1.7,864,1.8,480,1,2,4,26,1,2,2,144,0.3,60,61,66,hit,499.349594116211,error,519.427251815796,82,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
281,10,1,4,[1 2 4 5],2,20,721,1502.08333333333,NaN,720,1.5,960,2,480,1,2,4,26,0,NaN,NaN,NaN,NaN,40,41,46,hit,1132.24720954895,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
282,10,1,3,[1 2 4 5],1,23,961,2002.08333333333,NaN,960,2,912,1.9,480,1,2,1,23,0,NaN,NaN,NaN,NaN,30,31,36,miss,NaN,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_6t,cue_left,6t
283,10,2,5,[1 4],1,23,721,1502.08333333333,NaN,720,1.5,336,0.7,480,1,1,1,23,0,NaN,NaN,NaN,NaN,50,51,55,hit,461.975622177124,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
284,10,1,6,[1 4],2,20,865,1802.08333333333,NaN,864,1.8,768,1.6,480,1,1,4,26,0,NaN,NaN,NaN,NaN,60,61,65,hit,480.985260009766,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
285,10,1,3,[1 2 4 5],1,23,961,2002.08333333333,NaN,960,2,816,1.7,480,1,2,1,23,1,2,2,480,1,30,31,36,hit,897.662687301636,hit,579.740285873413,82,Pilot_Christian_VP97,blue,cue_left_6t,cue_left,6t
286,10,2,1,[1 3 4 6],1,23,721,1502.08333333333,NaN,720,1.5,384,0.8,480,1,2,1,23,0,NaN,NaN,NaN,NaN,10,11,16,hit,500.417184829712,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t3d,cue_left,3t_3d
287,10,2,5,[1 4],1,23,865,1802.08333333333,NaN,864,1.8,576,1.2,480,1,1,1,23,1,4,2,432,0.9,50,51,55,hit,640.907764434814,hit,530.017709732056,82,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
288,10,1,5,[1 4],1,23,721,1502.08333333333,NaN,720,1.5,912,1.9,480,1,2,1,23,0,NaN,NaN,NaN,NaN,50,51,56,hit,474.046325683594,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
289,10,1,2,[1 3 4 6],2,20,721,1502.08333333333,NaN,720,1.5,912,1.9,480,1,1,4,26,1,1,1,240,0.5,20,21,25,hit,593.056535720825,hit,634.019136428833,81,Pilot_Christian_VP97,blue,cue_right_3t3d,cue_right,3t_3d
290,10,1,6,[1 4],2,20,913,1902.08333333333,NaN,912,1.9,720,1.5,480,1,2,4,26,0,NaN,NaN,NaN,NaN,60,61,66,hit,723.610019683838,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
291,10,1,1,[1 3 4 6],1,23,961,2002.08333333333,NaN,960,2,720,1.5,480,1,2,1,23,0,NaN,NaN,NaN,NaN,10,11,16,hit,661.805152893066,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t3d,cue_left,3t_3d
292,10,1,4,[1 2 4 5],2,20,769,1602.08333333333,NaN,768,1.6,768,1.6,480,1,1,5,17,1,2,2,336,0.7,40,41,45,hit,906.917858123779,hit,599.782037734985,82,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
293,10,2,6,[1 4],2,20,721,1502.08333333333,NaN,720,1.5,528,1.1,480,1,1,4,26,1,3,1,144,0.3,60,61,65,hit,437.532329559327,hit,559.504699707031,81,Pilot_Christian_VP97,blue,cue_right_3t,cue_right,3t
294,10,1,5,[1 4],1,23,865,1802.08333333333,NaN,864,1.8,912,1.9,480,1,2,1,23,0,NaN,NaN,NaN,NaN,50,51,56,hit,674.687910079956,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
295,10,1,3,[1 2 4 5],1,23,817,1702.08333333333,NaN,816,1.7,816,1.7,480,1,2,2,20,0,NaN,NaN,NaN,NaN,30,31,36,hit,897.430038452148,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_6t,cue_left,6t
296,10,1,2,[1 3 4 6],2,20,961,2002.08333333333,NaN,960,2,768,1.6,480,1,1,4,26,0,NaN,NaN,NaN,NaN,20,21,25,hit,399.605417251587,noevent,NaN,,Pilot_Christian_VP97,blue,cue_right_3t3d,cue_right,3t_3d
297,10,1,4,[1 2 4 5],2,20,817,1702.08333333333,NaN,816,1.7,816,1.7,480,1,1,5,17,1,4,2,192,0.4,40,41,45,hit,845.335340499878,hit,671.375370025635,82,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
298,10,1,5,[1 4],1,23,865,1802.08333333333,NaN,864,1.8,768,1.6,480,1,1,1,23,1,1,1,288,0.6,50,51,55,hit,553.221559524536,hit,575.141811370849,81,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
299,10,1,4,[1 2 4 5],2,20,913,1902.08333333333,NaN,912,1.9,768,1.6,480,1,1,4,26,1,4,2,240,0.5,40,41,45,hit,625.704526901245,hit,468.817949295044,82,Pilot_Christian_VP97,blue,cue_right_6t,cue_right,6t
300,10,1,5,[1 4],1,23,961,2002.08333333333,NaN,960,2,864,1.8,480,1,1,1,23,0,NaN,NaN,NaN,NaN,50,51,55,hit,553.402137756348,noevent,NaN,,Pilot_Christian_VP97,blue,cue_left_3t,cue_left,3t
1,1,1,1,[1 3 4 6],1,20,769,1602.08333333333,NaN,768,1.6,864,1.8,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,800.065135955811,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
2,1,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,768,1.6,480,1,2,4,23,1,3,1,192,0.4,20,21,26,hit,578.603267669678,hit,853.640413284302,81,VP01,blue,cue_right_3t3d,cue_right,3t_3d
3,1,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,960,2,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,839.333629608154,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
4,1,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,error,680.278253555298,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
5,1,1,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,960,2,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,1045.08242607117,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
6,1,1,5,[1 4],1,20,817,1702.08333333333,NaN,816,1.7,720,1.5,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,811.800050735474,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
7,1,1,6,[1 4],2,17,769,1602.08333333333,NaN,768,1.6,720,1.5,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,816.002511978149,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
8,1,1,3,[1 2 4 5],1,20,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,1,2,17,1,1,1,384,0.8,30,31,35,hit,961.026096343994,hit,689.099025726318,81,VP01,blue,cue_left_6t,cue_left,6t
9,1,1,4,[1 2 4 5],2,17,769,1602.08333333333,NaN,768,1.6,768,1.6,480,1,1,5,26,0,NaN,NaN,NaN,NaN,40,41,45,error,1301.29628181458,noevent,NaN,,VP01,blue,cue_right_6t,cue_right,6t
10,1,1,6,[1 4],2,17,769,1602.08333333333,NaN,768,1.6,912,1.9,480,1,1,4,23,1,1,1,480,1,60,61,65,hit,693.810939788818,miss,NaN,81,VP01,blue,cue_right_3t,cue_right,3t
11,1,1,1,[1 3 4 6],1,20,961,2002.08333333333,NaN,960,2,816,1.7,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,1289.81022834778,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
12,1,1,6,[1 4],2,17,865,1802.08333333333,NaN,864,1.8,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,60,61,65,hit,894.034576416016,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
13,1,1,6,[1 4],2,17,865,1802.08333333333,NaN,864,1.8,912,1.9,480,1,1,4,23,0,NaN,NaN,NaN,NaN,60,61,65,hit,710.726070404053,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
14,1,2,6,[1 4],2,17,817,1702.08333333333,NaN,816,1.7,336,0.7,480,1,1,4,23,0,NaN,NaN,NaN,NaN,160,161,165,hit,845.925903320312,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
15,1,1,3,[1 2 4 5],1,20,961,2002.08333333333,NaN,960,2,960,2,480,1,2,1,20,0,NaN,NaN,NaN,NaN,30,31,36,hit,844.042301177979,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
16,1,1,4,[1 2 4 5],2,17,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,2,4,23,0,NaN,NaN,NaN,NaN,40,41,46,hit,1273.81639480591,noevent,NaN,,VP01,blue,cue_right_6t,cue_right,6t
17,1,1,3,[1 2 4 5],1,20,961,2002.08333333333,NaN,960,2,912,1.9,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,1209.79318618774,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
18,1,1,5,[1 4],1,20,961,2002.08333333333,NaN,960,2,912,1.9,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,695.837593078613,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
19,1,1,1,[1 3 4 6],1,20,769,1602.08333333333,NaN,768,1.6,768,1.6,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,932.74884223938,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
20,1,1,1,[1 3 4 6],1,20,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,772.354555130005,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
21,1,1,4,[1 2 4 5],2,17,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,1,4,23,0,NaN,NaN,NaN,NaN,40,41,45,hit,1131.93740844727,noevent,NaN,,VP01,blue,cue_right_6t,cue_right,6t
22,1,1,1,[1 3 4 6],1,20,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,943.666124343872,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
23,1,1,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,1,1,20,0,NaN,NaN,NaN,NaN,50,51,55,hit,896.553564071655,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
24,1,1,6,[1 4],2,17,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,1,4,23,1,4,2,192,0.4,60,61,65,hit,893.077516555786,miss,NaN,82,VP01,blue,cue_right_3t,cue_right,3t
25,1,2,2,[1 3 4 6],2,17,865,1802.08333333333,NaN,864,1.8,528,1.1,480,1,2,4,23,0,NaN,NaN,NaN,NaN,120,121,126,hit,754.176473617554,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
26,1,2,1,[1 3 4 6],1,20,721,1502.08333333333,NaN,720,1.5,576,1.2,480,1,2,1,20,0,NaN,NaN,NaN,NaN,110,111,116,hit,1134.90467071533,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
27,1,1,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,757.838773727417,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
28,1,1,3,[1 2 4 5],1,20,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,2,1,20,0,NaN,NaN,NaN,NaN,30,31,36,hit,755.393648147583,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
29,1,1,5,[1 4],1,20,865,1802.08333333333,NaN,864,1.8,720,1.5,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,843.974542617798,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
30,1,1,1,[1 3 4 6],1,20,961,2002.08333333333,NaN,960,2,720,1.5,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,782.678365707397,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
31,2,1,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,2,1,20,0,NaN,NaN,NaN,NaN,50,51,56,hit,957.698488235474,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
32,2,1,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,1,4,23,1,1,1,480,1,60,61,65,hit,1150.30183792114,hit,824.357986450195,81,VP01,blue,cue_right_3t,cue_right,3t
33,2,1,5,[1 4],1,20,721,1502.08333333333,NaN,720,1.5,960,2,480,1,1,1,20,0,NaN,NaN,NaN,NaN,50,51,55,hit,762.27855682373,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
34,2,1,3,[1 2 4 5],1,20,769,1602.08333333333,NaN,768,1.6,960,2,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,1217.19827651978,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
35,2,1,1,[1 3 4 6],1,20,817,1702.08333333333,NaN,816,1.7,912,1.9,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,825.225257873535,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
36,2,1,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,912,1.9,480,1,2,1,20,1,4,2,384,0.8,50,51,56,hit,773.814153671265,error,952.898216247559,82,VP01,blue,cue_left_3t,cue_left,3t
37,2,1,3,[1 2 4 5],1,20,865,1802.08333333333,NaN,864,1.8,720,1.5,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,811.800670623779,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
38,2,1,3,[1 2 4 5],1,20,961,2002.08333333333,NaN,960,2,816,1.7,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,hit,870.841789245605,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
39,2,1,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,816,1.7,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,914.69612121582,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
40,2,1,3,[1 2 4 5],1,20,721,1502.08333333333,NaN,720,1.5,768,1.6,480,1,1,2,17,0,NaN,NaN,NaN,NaN,30,31,35,error,836.726808547974,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
41,2,1,1,[1 3 4 6],1,20,961,2002.08333333333,NaN,960,2,912,1.9,480,1,2,1,20,0,NaN,NaN,NaN,NaN,10,11,16,hit,1208.9870929718,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
42,2,1,6,[1 4],2,17,865,1802.08333333333,NaN,864,1.8,912,1.9,480,1,2,4,23,0,NaN,NaN,NaN,NaN,60,61,66,hit,1118.16029548645,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
43,2,1,4,[1 2 4 5],2,17,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,1,5,26,0,NaN,NaN,NaN,NaN,40,41,45,hit,780.213403701782,noevent,NaN,,VP01,blue,cue_right_6t,cue_right,6t
44,2,2,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,384,0.8,480,1,1,1,20,0,NaN,NaN,NaN,NaN,150,151,155,hit,767.653989791871,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
45,2,1,4,[1 2 4 5],2,17,721,1502.08333333333,NaN,720,1.5,912,1.9,480,1,1,4,23,1,2,2,144,0.3,40,41,45,hit,753.569221496582,hit,988.497686386108,82,VP01,blue,cue_right_6t,cue_right,6t
46,2,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,912,1.9,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,774.173927307129,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
47,2,1,2,[1 3 4 6],2,17,721,1502.08333333333,NaN,720,1.5,912,1.9,480,1,1,4,23,1,4,2,288,0.6,20,21,25,hit,1328.88255119324,hit,795.02215385437,82,VP01,blue,cue_right_3t3d,cue_right,3t_3d
48,2,1,1,[1 3 4 6],1,20,769,1602.08333333333,NaN,768,1.6,720,1.5,480,1,1,1,20,0,NaN,NaN,NaN,NaN,10,11,15,hit,867.230319976807,noevent,NaN,,VP01,blue,cue_left_3t3d,cue_left,3t_3d
49,2,2,5,[1 4],1,20,769,1602.08333333333,NaN,768,1.6,672,1.4,480,1,2,1,20,0,NaN,NaN,NaN,NaN,150,151,156,hit,1107.27882385254,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
50,2,1,5,[1 4],1,20,769,1602.08333333333,NaN,768,1.6,960,2,480,1,2,1,20,1,1,1,144,0.3,50,51,56,hit,737.720155715942,miss,NaN,81,VP01,blue,cue_left_3t,cue_left,3t
51,2,2,6,[1 4],2,17,913,1902.08333333333,NaN,912,1.9,432,0.9,480,1,1,4,23,0,NaN,NaN,NaN,NaN,160,161,165,hit,817.924690246582,noevent,NaN,,VP01,blue,cue_right_3t,cue_right,3t
52,2,2,4,[1 2 4 5],2,17,769,1602.08333333333,NaN,768,1.6,624,1.3,480,1,1,5,26,0,NaN,NaN,NaN,NaN,140,141,145,hit,1346.01650238037,noevent,NaN,,VP01,blue,cue_right_6t,cue_right,6t
53,2,1,3,[1 2 4 5],1,20,817,1702.08333333333,NaN,816,1.7,864,1.8,480,1,1,1,20,0,NaN,NaN,NaN,NaN,30,31,35,hit,757.807016372681,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
54,2,1,3,[1 2 4 5],1,20,865,1802.08333333333,NaN,864,1.8,768,1.6,480,1,2,2,17,0,NaN,NaN,NaN,NaN,30,31,36,hit,773.352718353271,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
55,2,1,2,[1 3 4 6],2,17,865,1802.08333333333,NaN,864,1.8,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,707.168292999268,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
56,2,1,2,[1 3 4 6],2,17,769,1602.08333333333,NaN,768,1.6,816,1.7,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,411.636304855347,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
57,2,1,5,[1 4],1,20,721,1502.08333333333,NaN,720,1.5,912,1.9,480,1,1,1,20,0,NaN,NaN,NaN,NaN,50,51,55,hit,726.883506774902,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
58,2,1,5,[1 4],1,20,961,2002.08333333333,NaN,960,2,768,1.6,480,1,2,1,20,1,3,1,528,1.1,50,51,56,hit,664.451742172241,error,723.375225067139,81,VP01,blue,cue_left_3t,cue_left,3t
59,2,2,5,[1 4],1,20,913,1902.08333333333,NaN,912,1.9,624,1.3,480,1,1,1,20,0,NaN,NaN,NaN,NaN,150,151,155,hit,851.679372787476,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
60,2,1,2,[1 3 4 6],2,17,721,1502.08333333333,NaN,720,1.5,960,2,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,1161.22770309448,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
61,3,1,5,[1 4],1,20,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,1,1,20,0,NaN,NaN,NaN,NaN,50,51,55,hit,764.330339431763,noevent,NaN,,VP01,blue,cue_left_3t,cue_left,3t
62,3,1,2,[1 3 4 6],2,17,769,1602.08333333333,NaN,768,1.6,816,1.7,480,1,2,4,23,1,2,2,384,0.8,20,21,26,hit,1013.33637237549,hit,791.482639312744,82,VP01,blue,cue_right_3t3d,cue_right,3t_3d
63,3,1,2,[1 3 4 6],2,17,865,1802.08333333333,NaN,864,1.8,864,1.8,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,hit,924.822950363159,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
64,3,1,2,[1 3 4 6],2,17,817,1702.08333333333,NaN,816,1.7,768,1.6,480,1,2,4,23,1,2,2,480,1,20,21,26,hit,718.695592880249,hit,689.783096313477,82,VP01,blue,cue_right_3t3d,cue_right,3t_3d
65,3,1,2,[1 3 4 6],2,17,865,1802.08333333333,NaN,864,1.8,768,1.6,480,1,1,4,23,0,NaN,NaN,NaN,NaN,20,21,25,error,1121.52705192566,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
66,3,1,6,[1 4],2,17,865,1802.08333333333,NaN,864,1.8,960,2,480,1,1,4,23,1,4,2,432,0.9,60,61,65,hit,879.470777511597,hit,976.447200775147,82,VP01,blue,cue_right_3t,cue_right,3t
67,3,1,2,[1 3 4 6],2,17,913,1902.08333333333,NaN,912,1.9,864,1.8,480,1,2,4,23,0,NaN,NaN,NaN,NaN,20,21,26,hit,1041.60003662109,noevent,NaN,,VP01,blue,cue_right_3t3d,cue_right,3t_3d
68,3,1,3,[1 2 4 5],1,20,769,1602.08333333333,NaN,768,1.6,864,1.8,480,1,2,1,20,0,NaN,NaN,NaN,NaN,30,31,36,hit,644.903516769409,noevent,NaN,,VP01,blue,cue_left_6t,cue_left,6t
